Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,GOCC_PHOTORECEPTOR_DISC_MEMBRANE,0.9952683916118746,2.469769910360464,0.09803921568627451,0.3683781106125066,0.34,1/19,0.48%,GUCA1B
prerank,GOCC_PORE_COMPLEX,0.9974564359291073,2.4664598773453594,0.015151515151515152,0.1927559881111953,0.35,1/26,0.26%,SLC25A31
prerank,GOCC_EXON_EXON_JUNCTION_COMPLEX,0.9310146441854075,2.3263315210508053,0.2037037037037037,0.3655224663441926,0.73,1/21,0.95%,SMG6
prerank,GOCC_POSTSYNAPTIC_CYTOSKELETON,0.9972959284385647,2.150023846871486,0.12727272727272726,1.0,0.97,1/15,0.28%,NEFL
prerank,GOCC_CHITOSOME,0.9922906686391506,1.977936311849598,0.3018867924528302,1.0,1.0,1/23,0.77%,GPR143
prerank,GOCC_SPERM_HEAD_TAIL_COUPLING_APPARATUS,0.9916793259558218,1.9731412314737962,0.23636363636363636,1.0,1.0,1/17,0.83%,CEP131
prerank,GOCC_DENDRITIC_SPINE_MEMBRANE,0.9949317464141972,1.9412889712084895,0.13333333333333333,1.0,1.0,1/16,0.51%,GPER1
prerank,GOCC_MANCHETTE,0.9916778469579243,1.9259279369557876,0.26229508196721313,1.0,1.0,1/21,0.83%,CEP131
prerank,GOCC_SODIUM_CHANNEL_COMPLEX,0.998078302265116,1.8700589294815786,0.09230769230769231,1.0,1.0,1/24,0.20%,GRIK5
prerank,GOCC_TELOMERASE_HOLOENZYME_COMPLEX,0.9175386973190515,1.8556831039166481,0.3225806451612903,1.0,1.0,1/22,0.95%,SMG6
prerank,GOCC_AXONEMAL_DOUBLET_MICROTUBULE,0.9959905118375451,1.8494539299600092,0.12698412698412698,1.0,1.0,1/28,0.40%,CFAP77
prerank,GOCC_AXONEMAL_MICROTUBULE,0.9959881831118554,1.8306503502974711,0.14285714285714285,1.0,1.0,1/32,0.40%,CFAP77
prerank,GOCC_SERINE_TYPE_PEPTIDASE_COMPLEX,0.9954940556866716,1.8280090526218855,0.1111111111111111,1.0,1.0,1/18,0.45%,F7
prerank,GOCC_CILIARY_BASE,0.9999271744194775,1.8144011587743196,0.0,1.0,1.0,1/39,0.01%,GLI1
prerank,GOCC_MITOTIC_SPINDLE_POLE,0.9930510970956244,1.7880433718901383,0.32,1.0,1.0,2/38,0.70%,FAM161A;FAM83D
prerank,GOCC_NUCLEOSOME,0.9924917077733936,1.776368478714505,0.28169014084507044,1.0,1.0,1/39,0.75%,KAT6A
prerank,GOCC_SPERM_PRINCIPAL_PIECE,0.9933130283515246,1.7448212265592615,0.3387096774193548,1.0,1.0,1/33,0.67%,TSGA10
prerank,GOCC_DENDRITIC_SHAFT,0.9945255397451422,1.739154265279606,0.25396825396825395,1.0,1.0,2/40,0.56%,GPER1;MPP2
prerank,GOCC_ENDOCYTIC_VESICLE_LUMEN,0.9917171970923346,1.7346746155224844,0.3333333333333333,1.0,1.0,2/21,0.84%,HP;HBA2
prerank,GOCC_ACROSOMAL_MEMBRANE,0.9963273626094595,1.73188016681959,0.22807017543859648,1.0,1.0,1/33,0.37%,TMEM190
prerank,GOCC_CILIARY_TIP,0.9914835493138288,1.7261665299395375,0.375,1.0,1.0,2/39,0.86%,GLI1;KIF7
prerank,GOCC_MITOCHONDRIA_ASSOCIATED_ENDOPLASMIC_RETICULUM_MEMBRANE_CONTACT_SITE,-0.43961254425327095,-1.694689783253514,0.020833333333333332,1.0,0.71,11/25,24.54%,TMX1;EIF2AK3;BCL2L10;ATAD3A;ATG5;ZFYVE1;SERAC1;FATE1;CANX;TMX2;VPS13A
prerank,GOCC_CYTOPLASMIC_DYNEIN_COMPLEX,-0.48469628975615053,-1.6628181896145013,0.02631578947368421,1.0,0.79,12/17,32.46%,TPR;DYNC2H1;DCTN4;DYNLT3;DYNLL2;DYNC1H1;DYNC1LI1;DYNLT1;NUDCD3;DYNLRB1;DYNLRB2;DYNLL1
prerank,GOCC_IONOTROPIC_GLUTAMATE_RECEPTOR_COMPLEX,0.9980675197215038,1.6569136197151824,0.08823529411764706,1.0,1.0,1/44,0.20%,GRIK5
prerank,GOCC_PHOTORECEPTOR_CONNECTING_CILIUM,0.9935851624645358,1.6470697502865264,0.31666666666666665,1.0,1.0,1/42,0.64%,FAM161A
prerank,GOCC_NEUROTRANSMITTER_RECEPTOR_COMPLEX,0.9980603528549257,1.6335916078982526,0.0821917808219178,1.0,1.0,1/56,0.20%,GRIK5
prerank,GOCC_IRON_SULFUR_CLUSTER_ASSEMBLY_COMPLEX,-0.48222391697292777,-1.6119588603435242,0.041666666666666664,1.0,0.89,9/17,36.16%,CIAO2B;CIAO3;NFS1;CIAO1;BOLA3;MMS19;ISCA1;NDUFAB1;FXN
prerank,GOCC_CUL2_RING_UBIQUITIN_LIGASE_COMPLEX,0.9972902029726674,1.5958506233763412,0.15625,1.0,1.0,2/35,0.28%,PRAMEF27;PRAMEF13
prerank,GOCC_IMMUNOLOGICAL_SYNAPSE,-0.34762073875537336,-1.5863686828670434,0.030303030303030304,0.9865145959667183,0.92,23/46,27.60%,ARHGDIA;VAV3;HAVCR2;MYH9;SCIMP;CD53;CD3E;RHOH;ZAP70;ATP2B1;FYB2;CALHM6;NEDD9;GZMA;ICAM1;NPTN;CD28;ALCAM;CD6;SCRIB;CD81;IL4I1;DUSP3
prerank,GOCC_SMOOTH_ENDOPLASMIC_RETICULUM,-0.4032742604946843,-1.5557895979567697,0.023809523809523808,0.9777605415315188,0.96,17/27,27.88%,TTYH1;SYVN1;SVIP;CASQ1;HSP90B1;RYR2;FTCD;PSEN1;CALR;GBA2;PGRMC1;TH;NAPEPLD;RYR3;APOB;HYOU1;JPH4
prerank,GOCC_HIPPOCAMPAL_MOSSY_FIBER_TO_CA3_SYNAPSE,0.9949781455584676,1.546616509570098,0.296875,1.0,1.0,2/44,0.51%,GRIK5;GPER1
prerank,GOCC_PHAGOCYTIC_VESICLE,-0.2546276800229806,-1.5348780089179856,0.0,0.9202980303671321,0.99,48/136,25.33%,CD36;ATP6V0E1;SNAP23;PLD4;ATP6V0A2;ZYX;ADAM8;ATP6V0C;VAMP4;CTSS;STXBP1;ANXA11;STX4;SNX3;ATG12;CYBA;GNLY;ATG5;SCIMP;BECN1;STXBP4;TCIRG1;RAB7B;MTOR;SYT7;TRIM14;ATP6V0B;IRGM;CALR;NOD1;ATP7A;RAB11A;ZDHHC5;LTF;TAP2;RAB9B;RILP;RAC2;GSN;ITGB5;VIM;MYO1C;RAB34;CDC42EP4;ATP6V0A4;LAMP1;TAP1;RAB5A
prerank,GOCC_ORGANELLE_MEMBRANE_CONTACT_SITE,-0.33375403536616094,-1.5325775620339668,0.029411764705882353,0.8022946592259806,0.99,20/54,22.40%,TMX1;TMCC1;EIF2AK3;SARAF;IMMT;BCL2L10;ATAD3A;ATG5;GRAMD1B;ZFYVE1;OSBPL1A;ESYT2;APOOL;SERAC1;SACM1L;FATE1;GRAMD1C;CANX;CHCHD6;TMX2
