Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,HALLMARK_MYC_TARGETS_V1,0.784406580612322,2.5618933846516283,0.0,0.0,0.0,65/161,10.92%,MCM4;DEK;TYMS;CDC20;ILF2;NHP2;TXNL4A;USP1;MCM2;CANX;HDGF;SRPK1;CBX3;PRDX4;RFC4;MAD2L1;NDUFAB1;PSMB2;ERH;GLO1;CCT3;CYC1;TFDP1;PPM1G;CCNA2;SSBP1;SNRPG;TOMM70;XRCC6;PSMA7;SMARCC1;PSMA4;HPRT1;PSMD14;CTPS1;VDAC3;HDAC2;EIF2S1;CLNS1A;SET;EIF3B;VDAC1;NME1;PCNA;TCP1;GSPT1;SERBP1;DDX21;LSM2;HSP90AB1;XPOT;NOP16;AIMP2;VBP1;MCM6;CDC45;KPNA2;UBE2E1;CCT4;ABCE1;DDX18;RNPS1;YWHAQ;RAD23B;XPO1
prerank,HALLMARK_E2F_TARGETS,0.7462780886824548,2.3321380582083213,0.0,0.0,0.0,96/190,12.50%,CDKN2A;CDK1;RAD21;MCM4;DEK;TOP2A;CDC20;CKS1B;CCNB2;DLGAP5;USP1;MYBL2;HMGA1;PRKDC;CHEK1;MCM2;SMC4;TRIP13;TK1;MKI67;UBE2T;PRDX4;PTTG1;MELK;MAD2L1;EZH2;CDKN3;LMNB1;DSCC1;ANP32E;KIF4A;PLK1;KIF2C;CDC25A;ORC6;RBBP7;MSH2;MCM3;MTHFD2;AURKB;SPC25;HMGB3;SLBP;XRCC6;CCNE1;NUP153;CTPS1;GINS1;DCTPP1;EIF2S1;CKS2;SSRP1;AURKA;DIAPH3;ATAD2;NME1;PCNA;CENPM;RFC2;GSPT1;BIRC5;PRIM2;SNRPB;TCF19;GINS4;JPT1;MCM6;BUB1B;KPNA2;DEPDC1;STMN1;TACC3;RAD51AP1;HMMR;NUP205;CDCA3;POP7;CENPE;SPC24;WEE1;TUBG1;CIT;CSE1L;HMGB2;XPO1;LBR;TP53;SMC3;MCM5;TUBB;CDKN2C;PHF5A;KIF22;ASF1B;ZW10;CHEK2
prerank,HALLMARK_G2M_CHECKPOINT,0.6758835804688966,2.0548768123941423,0.0,0.0,0.0,87/187,11.51%,CDK1;SQLE;RAD21;TOP2A;CDC20;CKS1B;CCNB2;EFNA5;PRC1;MYBL2;HMGA1;TPX2;CHEK1;MCM2;SMC4;NUSAP1;UBE2C;MKI67;BUB1;UCK2;PTTG1;MAD2L1;EZH2;STIL;E2F3;CDKN3;TTK;RAD54L;LMNB1;KIF23;CENPF;DKC1;KIF4A;PLK1;EXO1;KIF2C;CDC25A;ORC6;NDC80;TFDP1;CCNA2;AMD1;CENPA;MCM3;AURKB;HMGB3;NEK2;SMARCC1;KIF15;CKS2;KIF5B;AURKA;KIF11;CDC6;SLC7A5;NSD2;GSPT1;BIRC5;PRIM2;KNL1;E2F1;JPT1;MCM6;INCENP;CDC45;FBXO5;KPNA2;STMN1;CCNF;TACC3;HMMR;CENPE;CCND1;HSPA8;TROAP;HOXC10;PBK;SLC12A2;CDC7;RAD23B;DBF4;XPO1;CUL4A;SMC2;LBR;MCM5;CDKN2C
prerank,HALLMARK_MTORC1_SIGNALING,0.5708675034677143,1.8043407545045707,0.0,0.0,0.0,74/186,12.50%,DHCR24;SLC2A1;SQLE;MCM4;VLDLR;PRDX1;CD9;PLOD2;FADS2;DHCR7;EGLN3;MCM2;SCD;CANX;ERO1A;P4HA1;PIK3R3;SSR1;BUB1;RPN1;PSMB5;ME1;GMPS;PLK1;PGM1;CDC25A;TES;PSMC2;PSMG1;MTHFD2;TMEM97;CYP51A1;PNO1;PSMA4;HPRT1;PSMD14;SERP1;RIT1;SORD;AURKA;SQSTM1;SLC7A5;PSMA3;ENO1;PSAT1;DDIT4;UCHL5;ACTR3;TUBA4A;SDF2L1;ARPC5L;ACSL3;DHFR;CCNF;NUP205;IDI1;ABCF2;PSPH;EEF1E1;TUBG1;FADS1;ADIPOR2;ATP6V1D;HSP90B1;CALR;BHLHE40;HMGCR;GPI;SLC37A4;SEC11A;PHGDH;G6PD;RAB1A;RDH11
prerank,HALLMARK_GLYCOLYSIS,0.5806438946756336,1.7927577194632704,0.0,0.0,0.0,52/191,9.09%,DSC2;CDK1;MIF;CLDN3;VLDLR;COPB2;ELF3;PLOD2;SDC1;AGRN;EGLN3;EFNA3;ERO1A;P4HA1;GPC4;VEGFA;KDELR3;B4GALT2;PKM;PLOD1;ME1;FAM162A;QSOX1;PFKP;CENPA;NT5E;ARPP19;GFPT1;SOX9;GPR87;SLC16A3;PYGL;MET;AURKA;EXT1;TALDO1;MDH1;ENO1;DDIT4;NSDHL;KIF20A;PAM;STC2;B3GAT1;B4GALT4;PGAM1;B4GALT1;AKR1A1;DEPDC1;STMN1;MDH2;HMMR
prerank,HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.5999453172260454,1.7747052999670694,0.0,0.0,0.0,70/185,13.18%,ATP1B1;MAOB;COX6C;UQCRH;ATP6V1C1;NDUFA4;UQCRC1;NDUFAB1;UQCR10;CYC1;ATP5MF;MGST3;ATP6V0E1;ATP5F1C;ATP6V0C;ATP6V0B;NDUFB2;TOMM70;PHYH;VDAC3;NDUFA6;CYCS;NDUFC2;ECI1;ATP6V1F;LRPPRC;VDAC1;PDHA1;NDUFB6;MDH1;ATP6V1G1;NDUFB4;NDUFS8;ATP5F1E;ATP6AP1;NDUFB5;COX7A2L;NDUFS6;COX8A;HCCS;MTX2;UQCRC2;DLAT;NDUFA8;MDH2;POLR2F;VDAC2;NDUFA5;PDHX;NDUFB1;ATP5F1B;ATP5MC3;COX7B;OPA1;HSD17B10;POR;COX5B;ATP6V1D;SUPV3L1;COX7A2;IDH2;NDUFB3;GPI;ATP6V1H;UQCRQ;TOMM22;SURF1;NDUFA1;OAT;NDUFS3
prerank,HALLMARK_ALLOGRAFT_REJECTION,-0.7281361629516723,-1.7675920133906153,0.0,0.0,0.0,64/175,9.56%,CCL19;ZAP70;CCND2;CD28;CD96;STAB1;STAT4;CD2;GZMA;TIMP1;CD3D;PRKCB;HCLS1;CD3E;LCK;MAP4K1;IL16;CD8A;FYB1;CD40;NCF4;CD4;TRAT1;GZMB;IL6;CXCL13;IL2RG;IRF8;CD7;CD79A;GPR65;WAS;IL18RAP;CD40LG;IL4R;PRF1;FAS;CCR2;CCL5;EREG;ITGAL;LCP2;CD1D;SIT1;CFP;C2;ETS1;THY1;ACHE;IL12RB1;PTPRC;FGR;TGFB1;PSMB10;CCR5;BCL3;CD247;KLRD1;SPI1;F2R;CCL2;CD74;LTB;CXCL9
prerank,HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.6959605830507856,-1.7381406759776301,0.0,0.0,0.0,66/195,10.01%,NR4A1;FOSB;EGR1;ZFP36;GEM;KLF2;PTGS2;SERPINE1;EGR3;GFPT2;BTG2;SOCS3;IL7R;NR4A2;NR4A3;JUNB;TNFAIP6;G0S2;DUSP1;KDM6B;FOS;CFLAR;CXCL2;CD69;IER2;TRAF1;AREG;NFIL3;NFKB2;BCL6;ATP2B1;IL6;RHOB;DUSP5;EGR2;SMAD3;BIRC3;ABCA1;PER1;CDKN1A;KLF9;SLC2A3;CCL5;CCN1;GPR183;JAG1;PTPRE;PLEK;PFKFB3;PHLDA1;DUSP4;FOSL2;SGK1;KYNU;BCL3;HBEGF;IRF1;PLPP3;CCL2;SPSB1;ETS2;BTG1;NAMPT;CLCF1;MCL1;MXD1
prerank,HALLMARK_SPERMATOGENESIS,0.5429270518197841,1.6716013662426423,0.0,0.006838905775075988,0.02,20/126,7.89%,CDK1;CCNB2;PCSK1N;BUB1;RFC4;EZH2;CDKN3;TTK;NEFH;ART3;KIF2C;CNIH2;PSMG1;NEK2;VDAC3;MAP7;AURKA;TALDO1;MAST2;PRKAR2A
prerank,HALLMARK_MYC_TARGETS_V2,0.6322583878198877,1.6608854143146146,0.043478260869565216,0.008976063829787233,0.03,20/56,15.68%,MCM4;CBX3;PLK1;TMEM97;DCTPP1;SLC29A2;SORD;NOP16;AIMP2;WDR43;DDX18;MPHOSPH10;SUPV3L1;MCM5;BYSL;RCL1;SLC19A1;HK2;TFB2M;PLK4
