Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,GOBP_INTERMEDIATE_FILAMENT_BASED_PROCESS,-0.7815957255071728,-2.3851614189177255,0.0,0.0,0.0,16/89,4.74%,DSP;KRT17;KRT6B;KRT7;KRT5;KRT23;EPPK1;FAM83H;KRT16;KRT15;KRT19;NEFH;SYNM;KRT80;EVPL;KRT86
prerank,GOBP_INTERMEDIATE_FILAMENT_ORGANIZATION,-0.810505683043759,-2.3690390218268966,0.0,0.0,0.0,13/70,4.74%,DSP;KRT17;KRT6B;KRT7;KRT5;KRT23;EPPK1;KRT16;KRT15;KRT19;NEFH;KRT80;KRT86
prerank,GOBP_CHROMOSOME_SEGREGATION,-0.5611467270960937,-2.0389281205911667,0.0,0.010781780003230495,0.03,109/412,10.17%,CDK1;TOP2A;RAD21;GPSM2;SYCP2;MAPK15;NDC1;ECT2;CCNB1;SMC4;CCNB2;MKI67;DLGAP5;NUSAP1;PRC1;SRPK1;ZWILCH;ACTB;MYBL2;UBE2C;RNF212;MAD2L1;CENPU;CENPM;RCC1;CEP55;CDC20;NUF2;BUB1;TTK;CDT1;ACTL6A;RIOK2;STIL;CIAO2A;SMARCC1;PLSCR1;CHMP5;KIF11;KIF18A;TPX2;PTTG1;NDC80;SMC3;FLNA;SMARCA5;HORMAD1;KIFC1;ZWINT;PLK1;KIF23;AURKB;KIF4A;CCSAP;CDCA2;ACTR2;TRIP13;CCNE2;TOP2B;CENPF;DIAPH3;NCAPD3;SMC6;CHMP4C;MZT1;UBE2I;SKA1;HJURP;CENPN;HAUS1;DYNC1LI1;ACTR3;KNSTRN;CENPE;WASHC5;SAC3D1;NEK2;RAB11A;TACC3;CENPX;KIF2C;CEP85;CENPL;ZW10;AURKA;SMARCA2;SGO1;SMC2;BEX4;USP9X;KIF15;SPC25;DCAF13;BRD7;BUB1B;RHOA;MAD2L1BP;CENPO;TUBG1;CDCA5;CDC16;INCENP;NCAPH;CCNE1;NCAPG;CHMP2B;MND1;UHRF1;SPDL1
prerank,GOBP_REGULATION_OF_VIRAL_GENOME_REPLICATION,-0.6591364482296749,-2.0262429219136724,0.0,0.008086335002422871,0.03,19/78,5.17%,LTF;SLPI;TOP2A;MX1;ISG15;EIF2AK2;OAS2;IFIT1;BST2;SRPK1;ADAR;PLSCR1;HACD3;RSAD2;OAS1;TNF;TOP2B;VAPB;OAS3
prerank,GOBP_SISTER_CHROMATID_SEGREGATION,-0.6252865809682351,-2.018520351570436,0.0,0.008625424002584398,0.04,71/229,10.17%,CDK1;TOP2A;RAD21;MAPK15;CCNB1;SMC4;DLGAP5;NUSAP1;PRC1;ZWILCH;ACTB;MYBL2;UBE2C;MAD2L1;RCC1;CEP55;CDC20;NUF2;BUB1;TTK;CDT1;ACTL6A;RIOK2;SMARCC1;CHMP5;KIF11;KIF18A;TPX2;NDC80;SMC3;FLNA;SMARCA5;KIFC1;ZWINT;PLK1;KIF23;AURKB;KIF4A;CCSAP;TRIP13;TOP2B;CENPF;NCAPD3;CHMP4C;MZT1;SKA1;DYNC1LI1;KNSTRN;CENPE;NEK2;RAB11A;TACC3;KIF2C;ZW10;SMARCA2;SMC2;KIF15;SPC25;BRD7;BUB1B;RHOA;MAD2L1BP;TUBG1;CDCA5;CDC16;INCENP;NCAPH;NCAPG;CHMP2B;UHRF1;SPDL1
prerank,GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION,-0.617571722992078,-2.005062811332838,0.0,0.010781780003230495,0.04,61/188,10.17%,CDK1;RAD21;CCNB1;SMC4;DLGAP5;NUSAP1;PRC1;ZWILCH;MYBL2;UBE2C;MAD2L1;RCC1;CEP55;CDC20;NUF2;BUB1;TTK;CDT1;CHMP5;KIF11;KIF18A;TPX2;NDC80;SMC3;FLNA;SMARCA5;KIFC1;ZWINT;PLK1;KIF23;AURKB;KIF4A;CCSAP;TRIP13;CENPF;NCAPD3;CHMP4C;MZT1;SKA1;DYNC1LI1;KNSTRN;CENPE;NEK2;RAB11A;KIF2C;ZW10;SMC2;KIF15;SPC25;BUB1B;RHOA;MAD2L1BP;TUBG1;CDCA5;CDC16;INCENP;NCAPH;NCAPG;CHMP2B;UHRF1;SPDL1
prerank,GOBP_REGULATION_OF_SPINDLE_ASSEMBLY,-0.7320726287220096,-1.966692909596693,0.0,0.00924152571705471,0.04,8/32,5.32%,GPSM2;MAPK15;RCC1;STIL;CHMP5;PLK1;CCSAP;CHMP4C
prerank,GOBP_REGULATION_OF_CHROMOSOME_SEGREGATION,-0.64027802008266,-1.9600152858946769,0.0,0.008086335002422871,0.04,57/129,13.93%,CDK1;RAD21;MAPK15;CCNB1;SMC4;DLGAP5;ZWILCH;ACTB;UBE2C;MAD2L1;CDC20;NUF2;BUB1;TTK;ACTL6A;RIOK2;SMARCC1;PLSCR1;NDC80;HORMAD1;ZWINT;PLK1;AURKB;TRIP13;CENPF;NCAPD3;SMC6;SKA1;DYNC1LI1;CENPE;TACC3;KIF2C;ZW10;SMARCA2;SMC2;SPC25;BRD7;BUB1B;MAD2L1BP;CDC16;INCENP;NCAPH;NCAPG;SPDL1;NSMCE2;KNL1;RMI2;CDC6;FBXO5;SKA3;SMARCD2;SMARCB1;ANAPC11;SPC24;BCL7A;DPF2;KNTC1
prerank,GOBP_NUCLEAR_CHROMOSOME_SEGREGATION,-0.5816365253100184,-1.9395678495214628,0.0,0.008385828891401497,0.05,87/309,10.17%,CDK1;TOP2A;RAD21;SYCP2;MAPK15;NDC1;ECT2;CCNB1;SMC4;CCNB2;DLGAP5;NUSAP1;PRC1;ZWILCH;ACTB;MYBL2;UBE2C;RNF212;MAD2L1;RCC1;CEP55;CDC20;NUF2;BUB1;TTK;CDT1;ACTL6A;RIOK2;SMARCC1;CHMP5;KIF11;KIF18A;TPX2;PTTG1;NDC80;SMC3;FLNA;SMARCA5;HORMAD1;KIFC1;ZWINT;PLK1;KIF23;AURKB;KIF4A;CCSAP;ACTR2;TRIP13;CCNE2;TOP2B;CENPF;NCAPD3;CHMP4C;MZT1;SKA1;DYNC1LI1;ACTR3;KNSTRN;CENPE;WASHC5;NEK2;RAB11A;TACC3;KIF2C;ZW10;AURKA;SMARCA2;SGO1;SMC2;KIF15;SPC25;DCAF13;BRD7;BUB1B;RHOA;MAD2L1BP;TUBG1;CDCA5;CDC16;INCENP;NCAPH;CCNE1;NCAPG;CHMP2B;MND1;UHRF1;SPDL1
prerank,GOBP_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION_INITIATION,-0.8306711980761753,-1.9335933660147877,0.0,0.008625424002584398,0.06,9/16,6.19%,MCM2;MCM4;GMNN;TICRR;CDT1;MCM5;MCM6;MCM3;WRNIP1
