Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,GOCC_KERATIN_FILAMENT,-0.8489532219305185,-2.242645382155917,0.0,0.0,0.0,10/67,3.13%,KRT7;EPPK1;KRT6B;KRT8;KRT5;FAM83H;KRT16;CASP14;KRT80;KRT86
prerank,GOCC_INTERMEDIATE_FILAMENT_CYTOSKELETON,-0.6703577902908593,-2.1265331680704556,0.0,0.0,0.0,28/198,6.83%,S100A8;KRT17;DSP;KRT7;EPPK1;KRT6B;KRT8;KRT23;KRT19;KRT5;FAM83H;KRT16;CASP14;KRT80;SESTD1;EVPL;DES;LMNB1;NEFH;KRT86;KRT15;SYNM;SLC1A6;NES;RAD51;PPL;NCKIPSD;KRT83
prerank,GOCC_CORNIFIED_ENVELOPE,-0.8195616396268892,-2.0814912971021275,0.0,0.0,0.0,17/58,8.14%,KRT17;DSP;DSG2;DSC2;KRT16;CASP14;SERPINB5;PI3;KLK6;ANXA2;PKP3;EVPL;CAPN1;PPL;CST6;PKP1;JUP
prerank,GOCC_CONDENSED_NUCLEAR_CHROMOSOME,-0.6891068924184434,-1.9378503106538545,0.0,0.0,0.0,25/76,13.69%,RAD21;SYCP2;RNF212;RCC1;CHEK1;SMC4;PLK1;SMC1B;NCAPD3;NEK2;UBE2I;RAD51;LRPPRC;HORMAD1;NIFK;NCAPG2;INCENP;NCAPG;TUBG1;SMC2;NCAPH;TOPBP1;BLM;SMC3;PSMC3IP
prerank,GOCC_LATERAL_PLASMA_MEMBRANE,-0.7363326039462043,-1.9286630992663392,0.0,0.0,0.0,11/64,5.04%,EPCAM;DSG2;ATP1B1;CLDN4;GPSM2;CLDN3;CLDN7;TACSTD2;CDH1;CEACAM1;SLC16A3
prerank,GOCC_COPI_COATED_VESICLE,-0.7645322265615218,-1.8995373226877734,0.0,0.0030353831694988442,0.01,10/25,10.20%,COPB2;KDELR2;TMED3;KDELR3;COPA;COPG1;ARCN1;TMED10;COPG2;TMED2
prerank,GOCC_CONDENSED_CHROMOSOME,-0.5988172749097699,-1.8945860484365633,0.0,0.002601757002427581,0.01,96/273,13.83%,RAD21;SYCP2;TOP2A;CDC20;RNF212;SUMO3;RCC1;CCNB1;CHEK1;NUF2;NUDCD2;SMC4;MKI67;BUB1;CBX3;CENPU;ACTL6A;MAD2L1;TTK;CENPF;ACTB;KIF2C;PLK1;NDC80;ZWILCH;SEC13;CENPA;SMC1B;SPC25;AURKB;CDT1;NCAPD3;KIF18A;NEK2;CENPX;SKA1;HSF1;SMARCA5;SKA3;UBE2I;SMARCC1;CHMP5;RAD51;CENPI;LRPPRC;AURKA;HORMAD1;CENPN;CENPO;CHMP4C;DYNLT3;KNSTRN;BIRC5;NIFK;NCAPG2;BANF1;KNL1;CKAP5;HJURP;CENPM;CENPL;MTBP;BRD7;DYNC1LI1;ERCC6L;ZWINT;INCENP;NCAPG;BUB1B;SGO1;DYNLL1;BOD1;SPC24;NSMCE2;TUBG1;CENPE;CEBPB;SPDL1;KIF22;HMGB2;XPO1;BAZ1B;SMC2;MEAF6;FBXW11;NCAPH;TOPBP1;FBXO28;CENPQ;BLM;CHMP2B;SMC3;PSMC3IP;ZW10;SMARCB1;CHMP3
prerank,GOCC_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE,0.6886842237701005,1.8870707311035182,0.0,0.0,0.0,119/368,10.34%,MS4A1;SELL;CLEC2D;IL7R;CD28;CXCL12;CD22;PECAM1;S1PR1;CD2;ITGAX;LY9;ITGA4;KLRK1;CXCR4;CD209;CD3E;CD3D;SLAMF6;CCR7;TGFBR2;SLAMF1;CD36;TNFRSF13C;CD27;TGFBR3;FCRL5;CD69;TRGC2;AZGP1;CTSK;IL2RG;CDH5;CD163;CD4;ABCB1;SLC38A1;CD8A;SELE;CD79A;CD248;ENG;CD40;SELP;THBS1;CD79B;CD40LG;ENTPD1;SPN;CD5;MILR1;FOLR2;CD226;VCAM1;MAP3K5;CLEC10A;CCR4;TRGC1;P2RX1;FCER1A;HEG1;FCGR2A;IL1RL1;CD1C;IL4R;SLAMF7;ITGAL;ABCA1;LY6G5B;CCR6;FAS;CCR2;CD34;CD84;KLRC3;ENPEP;BTN3A2;KIT;IL3RA;CD1D;CD200R1;PTPRC;FCRL6;BTN3A3;ANTXR2;CD14;CXCL9;ECE1;IL21R;CD19;BTN3A1;CTLA4;MS4A2;IL12RB1;CCR5;THY1;ABCG1;CD74;LEPR;IL1R1;KLRD1;CD163L1;LILRB1;CSF2RB;CXCR5;ROBO4;TNFRSF4;LAG3;SERPINA5;KLRC4;CLEC4F;ITGAM;ABCC4;CD80;ITGA7;CLEC4G;ITGA5;THBD;IL2RB
prerank,GOCC_CONDENSED_CHROMOSOME_CENTROMERIC_REGION,-0.5842589182446313,-1.8808112018044822,0.0,0.002276537377124133,0.01,60/180,10.91%,SYCP2;CDC20;SUMO3;CCNB1;NUF2;NUDCD2;BUB1;CBX3;CENPU;ACTL6A;MAD2L1;TTK;CENPF;ACTB;KIF2C;PLK1;NDC80;ZWILCH;SEC13;CENPA;SPC25;AURKB;CDT1;NCAPD3;KIF18A;NEK2;CENPX;SKA1;HSF1;SKA3;SMARCC1;CHMP5;CENPI;AURKA;CENPN;CENPO;CHMP4C;DYNLT3;KNSTRN;BIRC5;KNL1;CKAP5;HJURP;CENPM;CENPL;MTBP;BRD7;DYNC1LI1;ERCC6L;ZWINT;INCENP;NCAPG;BUB1B;SGO1;DYNLL1;BOD1;SPC24;CENPE;CEBPB;SPDL1
prerank,GOCC_COPI_COATED_VESICLE_MEMBRANE,-0.8290900127335818,-1.87459308621333,0.0,0.002023588779665896,0.01,9/18,10.20%,COPB2;KDELR2;TMED3;KDELR3;COPA;COPG1;ARCN1;COPG2;TMED2
