Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,GOMF_CALCIUM_DEPENDENT_PROTEIN_BINDING,0.7378346767340356,2.1425735846776828,0.0,0.0,0.0,22/79,7.63%,S100A9;S100A8;S100A2;S100A14;VLDLR;LRP8;S100A16;S100A1;S100A6;S100A11;SYT8;ANXA2;S100P;S100A10;S100A4;RAC3;ANXA3;ANXA7;S100A13;ANXA4;PDCD6;CALM2
prerank,GOMF_STRUCTURAL_CONSTITUENT_OF_SKIN_EPIDERMIS,0.8545614727056428,2.0197106475048185,0.0,0.013555838308701183,0.02,9/33,7.50%,KRT7;KRT6B;KRT5;TUFT1;PI3;KRT80;KRT86;KRT83;PKP1
prerank,GOMF_CADHERIN_BINDING_INVOLVED_IN_CELL_CELL_ADHESION,0.8838029956177177,1.8747574179744497,0.0,0.0587419660043718,0.12,10/17,4.71%,EPCAM;TRIM29;CNN3;S100A11;ANXA2;PKP3;PPP1CA;RAB10;BAIAP2L1;TMOD3
prerank,GOMF_STRUCTURAL_CONSTITUENT_OF_CYTOSKELETON,0.6146449718439816,1.8709873145355835,0.0,0.047445434080454145,0.13,29/102,8.81%,DSP;KRT6B;KRT19;PLS3;KRT5;KRT16;AGRN;TPM1;PLS1;TUBA1C;ARPC5;ACTB;LMNB1;CCDC6;NEFH;DES;KRT15;SYNM;SPTBN2;ARPC1B;MYL9;MSN;TUBA1B;ACTR3;ACTG1;TUBA4A;EPB41L4B;PPL;ACTA1
prerank,GOMF_RETINOIC_ACID_BINDING,0.7875082993679923,1.8684892924791525,0.0,0.03795634726436332,0.13,2/24,0.10%,CRABP1;CRABP2
prerank,GOMF_NADH_DEHYDROGENASE_ACTIVITY,0.7297643590482575,1.850988060505263,0.0,0.03388959577175296,0.14,23/44,13.18%,NDUFB9;NDUFA4;NQO1;NDUFB2;NDUFA6;NDUFC2;NDUFB10;NDUFB6;MT-ND4;NDUFB4;NDUFS8;NDUFS5;NDUFB5;NDUFS6;MT-ND4L;NDUFA8;NDUFA5;NDUFB1;MT-ND2;NDUFB3;MT-ND5;NDUFA1;NDUFS3
prerank,GOMF_OXIDOREDUCTION_DRIVEN_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.6654101732145156,1.7795449464274298,0.0,0.07552538486276375,0.27,33/62,13.18%,NDUFB9;UQCRH;NDUFA4;UQCRC1;UQCR10;CYC1;NDUFB2;NDUFA6;NDUFC2;NDUFB10;NDUFB6;MT-CO2;MT-ND4;NDUFB4;NDUFS8;NDUFS5;NDUFB5;COX7A2L;NDUFS6;COX8A;MT-ND4L;NDUFA8;NDUFA5;NDUFB1;COX7B;MT-ND2;COX5B;CYB561D2;NDUFB3;SURF1;MT-ND5;NDUFA1;NDUFS3
prerank,GOMF_ACETYLCHOLINE_RECEPTOR_ACTIVITY,0.7718730590730425,1.7671067075851712,0.0,0.07625159048644416,0.31,5/34,3.44%,LY6E;APP;PSCA;SLURP2;LYNX1
prerank,GOMF_C_ACYLTRANSFERASE_ACTIVITY,0.8454537671863314,1.7650433271782613,0.0,0.06777919154350594,0.31,4/19,7.00%,SPTSSA;ACAT2;SCP2;GCAT
prerank,GOMF_CADHERIN_BINDING,0.5471936546225249,1.7502237105616538,0.0,0.07591269452872663,0.39,69/299,8.70%,EPCAM;NDRG1;PROM1;PRDX1;YWHAZ;TRIM29;CCNB2;CNN3;S100A11;CGN;ANXA2;S100P;ANLN;PKM;FLNA;PUF60;CDH3;ITGB1;VCL;CDH1;PKP3;LAD1;F11R;EZR;PPP1CA;EVPL;RAB10;KTN1;FLNB;CALD1;FNBP1L;TES;CAPG;PFKP;NCK1;CORO1B;DBN1;GIPC1;ARHGEF16;VAPB;BAIAP2L1;SPTBN2;TMOD3;CHMP5;CTTN;KIF5B;DIAPH3;TAGLN2;EMD;NEO1;STK24;SERBP1;CKAP5;HSP90AB1;ABCF3;ENO1;PKP1;PPME1;JUP;MICALL1;FASN;SFN;YWHAB;MYH9;PPL;CAST;SCRIB;CTNNB1;ESYT2
