Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,HALLMARK_MYC_TARGETS_V1,-0.7582390103469718,-2.31727580985571,0.0,0.0,0.0,66/161,12.00%,DEK;USP1;ILF2;NHP2;MCM2;TYMS;MCM4;SRPK1;TXNL4A;HDGF;CBX3;NDUFAB1;MAD2L1;CANX;CDC20;PRDX4;PPM1G;RFC4;SMARCC1;TOMM70;MCM5;CCT3;NOP16;SERBP1;SNRPG;MCM6;CLNS1A;PSMB2;VDAC1;HSP90AB1;TFDP1;CCNA2;KPNA2;ERH;PSMA7;SET;PSMA4;SSBP1;GLO1;CYC1;DDX18;YWHAQ;PCNA;CCT4;PSMD14;HNRNPA3;HDAC2;PSMA2;XPOT;UBE2E1;POLE3;CTPS1;XPO1;EIF2S1;CNBP;ABCE1;HPRT1;SYNCRIP;XRCC6;VDAC3;EIF3B;DDX21;CDC45;HSPE1;PSMC4;MCM7
prerank,HALLMARK_E2F_TARGETS,-0.7094984020359872,-2.242449746294612,0.0,0.0,0.0,85/190,10.85%,CDK1;TOP2A;CDKN2A;RAD21;DEK;SMC4;USP1;CCNB2;MKI67;MCM2;DLGAP5;MCM4;MELK;MYBL2;CHEK1;MAD2L1;EZH2;PRKDC;CENPM;CDC20;LMNB1;HMGA1;PRDX4;CDC25A;MTHFD2;CKS1B;UBE2T;PTTG1;TK1;SMC3;MCM5;ORC6;RAD51AP1;DSCC1;PLK1;AURKB;KIF4A;ANP32E;TRIP13;MCM6;DCTPP1;DIAPH3;HMGB3;KPNA2;SMC6;SNRPB;ASF1A;RBBP7;PRIM2;PLK4;GINS1;PCNA;JPT1;MCM3;LBR;SLBP;NUP153;CENPE;CKS2;STMN1;SSRP1;MSH2;TACC3;TCF19;KIF2C;ZW10;ATAD2;AURKA;WEE1;SPC25;HMGB2;CTPS1;DEPDC1;BUB1B;LYAR;XPO1;EIF2S1;TUBG1;RAD1;CCNE1;SYNCRIP;XRCC6;TP53;CDCA3;HELLS
prerank,HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.6961109652386608,-2.1126140073552144,0.0,0.0,0.0,31/93,7.94%,CXCL10;LY6E;MX1;IFI27;CXCL11;ISG15;EIF2AK2;BST2;LAMP3;USP18;ADAR;RTP4;PLSCR1;HERC6;PARP12;B2M;RSAD2;OAS1;TAP1;IFI44L;SAMD9;PARP9;GMPR;NUB1;IFIT2;CD47;PSMB8;PARP14;PSMA3;CMPK2;IFITM1
prerank,HALLMARK_G2M_CHECKPOINT,-0.5970286404285745,-1.9618571980946082,0.0,0.0,0.0,73/187,8.67%,CDK1;TOP2A;RAD21;SQLE;SMC4;CCNB2;MKI67;MCM2;NUSAP1;PRC1;EFNA5;MYBL2;UBE2C;CHEK1;E2F3;MAD2L1;EZH2;CDC20;LMNB1;AMD1;HMGA1;BUB1;TTK;CDC25A;STIL;CKS1B;SMARCC1;KIF11;TPX2;PTTG1;NDC80;MCM5;ORC6;SLC7A5;PLK1;KIF23;AURKB;KIF4A;MCM6;DKC1;UCK2;CENPF;HMGB3;TFDP1;RAD54L;CCNA2;KPNA2;E2F1;EXO1;NSD2;HSPA8;PRIM2;PLK4;CUL4A;KIF5B;JPT1;MCM3;LBR;CENPE;CKS2;NEK2;STMN1;TACC3;KIF2C;SLC12A2;AURKA;SMC2;KIF15;GINS2;CENPA;CCNF;DR1;XPO1
prerank,HALLMARK_MTORC1_SIGNALING,-0.5576553485836094,-1.755099325488084,0.0,0.0,0.0,75/186,12.99%,DHCR24;SQLE;CD9;SLC2A1;PRDX1;VLDLR;ERO1A;MCM2;PLOD2;MCM4;TES;SSR1;CANX;P4HA1;PSMB5;BUB1;CDC25A;FADS2;MTHFD2;DHCR7;RPN1;PSMC2;SLC7A5;PNO1;PLK1;EGLN3;ACTR2;RIT1;PGM1;PIK3R3;PSMA4;ACTR3;SLC7A11;TUBA4A;PSMG1;PSMD14;SERP1;ME1;ITGB2;DDIT4;GMPS;PSAT1;ENO1;AURKA;GPI;SDF2L1;TMEM97;DHFR;PSMA3;DAPP1;ATP6V1D;CYP51A1;CCNF;EDEM1;UCHL5;TUBG1;HPRT1;ARPC5L;SQSTM1;MTHFD2L;SC5D;NFYC;EEF1E1;SORD;RDH11;HSP90B1;PSMD13;HSPE1;PSMC4;ACACA;YKT6;FADS1;CXCR4;PPA1;PSMD12
prerank,HALLMARK_MYOGENESIS,0.7427517704766169,1.701050818748502,0.0,0.02237332748409739,0.03,30/189,6.46%,APOD;CFD;GPX3;FST;CD36;FXYD1;TNNT3;LAMA2;IGF1;PTGIS;CDKN1A;GSN;COL15A1;LSP1;FHL1;ADAM12;COL6A3;CLU;MYL3;SORBS3;BIN1;HBEGF;BDKRB2;AEBP1;COX7A1;COL6A2;SGCD;GADD45B;RB1;PFKM
prerank,HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.7530390272953216,1.6970807621001986,0.0,0.011186663742048695,0.03,57/195,6.30%,NR4A1;G0S2;FOSB;EGR1;ZFP36;PTGS2;SOCS3;TNFAIP6;KLF2;NR4A3;JUNB;NFIL3;FOS;DUSP1;NR4A2;GFPT2;GEM;IL6;RHOB;SMAD3;CDKN1A;CXCL2;BCL6;EGR3;PER1;KDM6B;FOSL2;NAMPT;KLF4;SERPINE1;IER2;PLPP3;CLCF1;PTX3;SPSB1;EGR2;BTG2;LDLR;MYC;LIF;PHLDA1;PTGER4;TRIP10;ACKR3;HBEGF;ETS2;BCL3;ABCA1;CCN1;CCL2;MCL1;PDE4B;NFKB2;GADD45B;KLF9;PTPRE;MXD1
prerank,HALLMARK_ADIPOGENESIS,0.6941871430754302,1.554983446491707,0.0,0.057176281348248884,0.18,31/193,8.24%,GPX3;FABP4;CD36;ENPP2;LPL;PPARG;ITIH5;C3;ADIPOQ;LAMA4;SPARCL1;BCL6;COL15A1;GPAM;ANGPTL4;NABP1;LIPE;CIDEA;PHLDB1;SLC27A1;CAVIN2;ABCA1;OMD;CAVIN1;MRAP;PLIN2;LIFR;ITSN1;PFKFB3;APOE;PPP1R15B
prerank,HALLMARK_XENOBIOTIC_METABOLISM,0.6889116711026542,1.545534116454195,0.0,0.04847554288221101,0.2,35/190,8.96%,IGFBP4;CD36;FBLN1;IGF1;CDO1;RBP4;PDK4;CSAD;TPST1;AOX1;PTGDS;MT2A;TNFRSF1A;PTGES;SERPINE1;CYP2E1;MAOA;HMOX1;MAN1A1;ENPEP;TMEM176B;ETS2;F10;PROS1;TAT;LCAT;ACOX2;IL1R1;SMOX;CYP17A1;FAS;APOE;DDAH2;SERPINA6;BCAR1
prerank,HALLMARK_APOPTOSIS,0.6678233019730634,1.5193148647383785,0.010416666666666666,0.055187541127440225,0.28,29/155,6.05%,GPX3;DCN;MMP2;IL6;RHOB;TGFBR3;CCND2;CDKN1A;CD14;EGR3;IGFBP6;GSN;PDGFRB;EMP1;HMOX1;CLU;BTG2;RARA;BCL2L1;TXNIP;CASP9;DPYD;EREG;CTH;CAV1;MCL1;DDIT3;GADD45B;TIMP1
